from,to,Freq,weight,from_name,from_Class,from_Gender,from_degree,from_Eigen,from_betweenness,to_name,to_Class,to_Gender,to_degree,to_Eigen,to_betweenness
15,24,34,34,1453,5A,F,57,0.027710716052961888,91.81992073270504,1477,5A,M,98,0.04200824872595394,401.5998716488731
16,24,23,23,1457,5A,F,111,0.08579374349009913,228.77999073509542,1477,5A,M,98,0.04200824872595394,401.5998716488731
17,24,163,163,1458,5A,M,98,0.07271372694951257,296.1147694373235,1477,5A,M,98,0.04200824872595394,401.5998716488731
18,24,65,65,1459,5A,M,63,0.02144985876817605,196.85542640488183,1477,5A,M,98,0.04200824872595394,401.5998716488731
19,24,18,18,1461,5A,F,48,0.026403076899686413,112.48967711350906,1477,5A,M,98,0.04200824872595394,401.5998716488731
20,24,12,12,1465,5B,F,61,0.03739761545844901,355.55180636212145,1477,5A,M,98,0.04200824872595394,401.5998716488731
21,24,107,107,1468,5A,M,84,0.045921799158919335,304.61054774228086,1477,5A,M,98,0.04200824872595394,401.5998716488731
22,24,39,39,1471,5B,M,53,0.01764430645432262,34.556027343847134,1477,5A,M,98,0.04200824872595394,401.5998716488731
23,24,1,1,1475,5B,F,46,0.01833450986157257,57.119124744746536,1477,5A,M,98,0.04200824872595394,401.5998716488731
2,25,1,1,1427,5B,F,47,0.022644310980042968,60.74398589440715,1479,5A,M,44,0.012325911854377586,55.72531267644787
10,25,3,3,1439,5B,M,76,0.03155352317282955,52.729191264290655,1479,5A,M,44,0.012325911854377586,55.72531267644787
13,25,6,6,1451,5A,F,53,0.02268853247504193,121.33308818512398,1479,5A,M,44,0.012325911854377586,55.72531267644787
14,25,19,19,1452,5A,M,77,0.05511405069046251,134.66675480493703,1479,5A,M,44,0.012325911854377586,55.72531267644787
15,25,8,8,1453,5A,F,57,0.027710716052961888,91.81992073270504,1479,5A,M,44,0.012325911854377586,55.72531267644787
16,25,10,10,1457,5A,F,111,0.08579374349009913,228.77999073509542,1479,5A,M,44,0.012325911854377586,55.72531267644787
17,25,46,46,1458,5A,M,98,0.07271372694951257,296.1147694373235,1479,5A,M,44,0.012325911854377586,55.72531267644787
18,25,21,21,1459,5A,M,63,0.02144985876817605,196.85542640488183,1479,5A,M,44,0.012325911854377586,55.72531267644787
19,25,22,22,1461,5A,F,48,0.026403076899686413,112.48967711350906,1479,5A,M,44,0.012325911854377586,55.72531267644787
21,25,3,3,1468,5A,M,84,0.045921799158919335,304.61054774228086,1479,5A,M,44,0.012325911854377586,55.72531267644787
22,25,2,2,1471,5B,M,53,0.01764430645432262,34.556027343847134,1479,5A,M,44,0.012325911854377586,55.72531267644787
24,25,33,33,1477,5A,M,98,0.04200824872595394,401.5998716488731,1479,5A,M,44,0.012325911854377586,55.72531267644787
1,26,16,16,1426,5B,M,83,0.043271465401921116,55.57971399423536,1480,5B,F,95,0.04261120816502878,300.2829992701474
2,26,7,7,1427,5B,F,47,0.022644310980042968,60.74398589440715,1480,5B,F,95,0.04261120816502878,300.2829992701474
3,26,15,15,1428,5B,M,82,0.030724865519447416,61.880057653283544,1480,5B,F,95,0.04261120816502878,300.2829992701474
4,26,18,18,1429,5B,F,64,0.038620083106409686,81.36160617371344,1480,5B,F,95,0.04261120816502878,300.2829992701474
5,26,1,1,1430,5B,M,37,0.0043821795464104914,21.087889708506683,1480,5B,F,95,0.04261120816502878,300.2829992701474
6,26,183,183,1431,5B,F,71,0.031528241471431614,92.51742937600609,1480,5B,F,95,0.04261120816502878,300.2829992701474
7,26,64,64,1434,5B,F,94,0.061389972994175326,163.22329818962757,1480,5B,F,95,0.04261120816502878,300.2829992701474
8,26,3,3,1435,5B,M,39,0.008789552107106689,10.101380280237278,1480,5B,F,95,0.04261120816502878,300.2829992701474
9,26,27,27,1437,5B,F,95,0.1397362174672802,154.2793403471961,1480,5B,F,95,0.04261120816502878,300.2829992701474
10,26,164,164,1439,5B,M,76,0.03155352317282955,52.729191264290655,1480,5B,F,95,0.04261120816502878,300.2829992701474
11,26,1,1,1441,5B,M,32,0.005430421949461375,11.179060601304842,1480,5B,F,95,0.04261120816502878,300.2829992701474
12,26,151,151,1443,5B,F,96,0.04913317503857255,200.48925709830635,1480,5B,F,95,0.04261120816502878,300.2829992701474
13,26,1,1,1451,5A,F,53,0.02268853247504193,121.33308818512398,1480,5B,F,95,0.04261120816502878,300.2829992701474
14,26,1,1,1452,5A,M,77,0.05511405069046251,134.66675480493703,1480,5B,F,95,0.04261120816502878,300.2829992701474
15,26,2,2,1453,5A,F,57,0.027710716052961888,91.81992073270504,1480,5B,F,95,0.04261120816502878,300.2829992701474
16,26,5,5,1457,5A,F,111,0.08579374349009913,228.77999073509542,1480,5B,F,95,0.04261120816502878,300.2829992701474
17,26,2,2,1458,5A,M,98,0.07271372694951257,296.1147694373235,1480,5B,F,95,0.04261120816502878,300.2829992701474
18,26,1,1,1459,5A,M,63,0.02144985876817605,196.85542640488183,1480,5B,F,95,0.04261120816502878,300.2829992701474
19,26,60,60,1461,5A,F,48,0.026403076899686413,112.48967711350906,1480,5B,F,95,0.04261120816502878,300.2829992701474
20,26,200,200,1465,5B,F,61,0.03739761545844901,355.55180636212145,1480,5B,F,95,0.04261120816502878,300.2829992701474
21,26,1,1,1468,5A,M,84,0.045921799158919335,304.61054774228086,1480,5B,F,95,0.04261120816502878,300.2829992701474
22,26,16,16,1471,5B,M,53,0.01764430645432262,34.556027343847134,1480,5B,F,95,0.04261120816502878,300.2829992701474
23,26,63,63,1475,5B,F,46,0.01833450986157257,57.119124744746536,1480,5B,F,95,0.04261120816502878,300.2829992701474
24,26,17,17,1477,5A,M,98,0.04200824872595394,401.5998716488731,1480,5B,F,95,0.04261120816502878,300.2829992701474
1,27,23,23,1426,5B,M,83,0.043271465401921116,55.57971399423536,1482,5B,M,81,0.03568285842301855,86.5163450001961
2,27,12,12,1427,5B,F,47,0.022644310980042968,60.74398589440715,1482,5B,M,81,0.03568285842301855,86.5163450001961
3,27,10,10,1428,5B,M,82,0.030724865519447416,61.880057653283544,1482,5B,M,81,0.03568285842301855,86.5163450001961
4,27,22,22,1429,5B,F,64,0.038620083106409686,81.36160617371344,1482,5B,M,81,0.03568285842301855,86.5163450001961
5,27,30,30,1430,5B,M,37,0.0043821795464104914,21.087889708506683,1482,5B,M,81,0.03568285842301855,86.5163450001961
6,27,21,21,1431,5B,F,71,0.031528241471431614,92.51742937600609,1482,5B,M,81,0.03568285842301855,86.5163450001961
7,27,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1482,5B,M,81,0.03568285842301855,86.5163450001961
8,27,16,16,1435,5B,M,39,0.008789552107106689,10.101380280237278,1482,5B,M,81,0.03568285842301855,86.5163450001961
9,27,22,22,1437,5B,F,95,0.1397362174672802,154.2793403471961,1482,5B,M,81,0.03568285842301855,86.5163450001961
10,27,13,13,1439,5B,M,76,0.03155352317282955,52.729191264290655,1482,5B,M,81,0.03568285842301855,86.5163450001961
11,27,68,68,1441,5B,M,32,0.005430421949461375,11.179060601304842,1482,5B,M,81,0.03568285842301855,86.5163450001961
12,27,10,10,1443,5B,F,96,0.04913317503857255,200.48925709830635,1482,5B,M,81,0.03568285842301855,86.5163450001961
14,27,33,33,1452,5A,M,77,0.05511405069046251,134.66675480493703,1482,5B,M,81,0.03568285842301855,86.5163450001961
15,27,2,2,1453,5A,F,57,0.027710716052961888,91.81992073270504,1482,5B,M,81,0.03568285842301855,86.5163450001961
16,27,4,4,1457,5A,F,111,0.08579374349009913,228.77999073509542,1482,5B,M,81,0.03568285842301855,86.5163450001961
17,27,41,41,1458,5A,M,98,0.07271372694951257,296.1147694373235,1482,5B,M,81,0.03568285842301855,86.5163450001961
18,27,21,21,1459,5A,M,63,0.02144985876817605,196.85542640488183,1482,5B,M,81,0.03568285842301855,86.5163450001961
20,27,8,8,1465,5B,F,61,0.03739761545844901,355.55180636212145,1482,5B,M,81,0.03568285842301855,86.5163450001961
21,27,1,1,1468,5A,M,84,0.045921799158919335,304.61054774228086,1482,5B,M,81,0.03568285842301855,86.5163450001961
22,27,38,38,1471,5B,M,53,0.01764430645432262,34.556027343847134,1482,5B,M,81,0.03568285842301855,86.5163450001961
23,27,10,10,1475,5B,F,46,0.01833450986157257,57.119124744746536,1482,5B,M,81,0.03568285842301855,86.5163450001961
24,27,28,28,1477,5A,M,98,0.04200824872595394,401.5998716488731,1482,5B,M,81,0.03568285842301855,86.5163450001961
25,27,2,2,1479,5A,M,44,0.012325911854377586,55.72531267644787,1482,5B,M,81,0.03568285842301855,86.5163450001961
26,27,11,11,1480,5B,F,95,0.04261120816502878,300.2829992701474,1482,5B,M,81,0.03568285842301855,86.5163450001961
1,28,4,4,1426,5B,M,83,0.043271465401921116,55.57971399423536,1483,5A,F,49,0.010022969858682427,54.07421059082416
3,28,8,8,1428,5B,M,82,0.030724865519447416,61.880057653283544,1483,5A,F,49,0.010022969858682427,54.07421059082416
5,28,2,2,1430,5B,M,37,0.0043821795464104914,21.087889708506683,1483,5A,F,49,0.010022969858682427,54.07421059082416
9,28,7,7,1437,5B,F,95,0.1397362174672802,154.2793403471961,1483,5A,F,49,0.010022969858682427,54.07421059082416
12,28,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1483,5A,F,49,0.010022969858682427,54.07421059082416
13,28,3,3,1451,5A,F,53,0.02268853247504193,121.33308818512398,1483,5A,F,49,0.010022969858682427,54.07421059082416
14,28,11,11,1452,5A,M,77,0.05511405069046251,134.66675480493703,1483,5A,F,49,0.010022969858682427,54.07421059082416
15,28,4,4,1453,5A,F,57,0.027710716052961888,91.81992073270504,1483,5A,F,49,0.010022969858682427,54.07421059082416
16,28,13,13,1457,5A,F,111,0.08579374349009913,228.77999073509542,1483,5A,F,49,0.010022969858682427,54.07421059082416
17,28,9,9,1458,5A,M,98,0.07271372694951257,296.1147694373235,1483,5A,F,49,0.010022969858682427,54.07421059082416
18,28,34,34,1459,5A,M,63,0.02144985876817605,196.85542640488183,1483,5A,F,49,0.010022969858682427,54.07421059082416
19,28,4,4,1461,5A,F,48,0.026403076899686413,112.48967711350906,1483,5A,F,49,0.010022969858682427,54.07421059082416
21,28,16,16,1468,5A,M,84,0.045921799158919335,304.61054774228086,1483,5A,F,49,0.010022969858682427,54.07421059082416
24,28,2,2,1477,5A,M,98,0.04200824872595394,401.5998716488731,1483,5A,F,49,0.010022969858682427,54.07421059082416
25,28,15,15,1479,5A,M,44,0.012325911854377586,55.72531267644787,1483,5A,F,49,0.010022969858682427,54.07421059082416
26,28,1,1,1480,5B,F,95,0.04261120816502878,300.2829992701474,1483,5A,F,49,0.010022969858682427,54.07421059082416
27,28,9,9,1482,5B,M,81,0.03568285842301855,86.5163450001961,1483,5A,F,49,0.010022969858682427,54.07421059082416
1,29,124,124,1426,5B,M,83,0.043271465401921116,55.57971399423536,1486,5B,M,65,0.024882499569988413,100.05464731468341
2,29,15,15,1427,5B,F,47,0.022644310980042968,60.74398589440715,1486,5B,M,65,0.024882499569988413,100.05464731468341
3,29,42,42,1428,5B,M,82,0.030724865519447416,61.880057653283544,1486,5B,M,65,0.024882499569988413,100.05464731468341
4,29,5,5,1429,5B,F,64,0.038620083106409686,81.36160617371344,1486,5B,M,65,0.024882499569988413,100.05464731468341
6,29,14,14,1431,5B,F,71,0.031528241471431614,92.51742937600609,1486,5B,M,65,0.024882499569988413,100.05464731468341
7,29,2,2,1434,5B,F,94,0.061389972994175326,163.22329818962757,1486,5B,M,65,0.024882499569988413,100.05464731468341
8,29,9,9,1435,5B,M,39,0.008789552107106689,10.101380280237278,1486,5B,M,65,0.024882499569988413,100.05464731468341
9,29,17,17,1437,5B,F,95,0.1397362174672802,154.2793403471961,1486,5B,M,65,0.024882499569988413,100.05464731468341
10,29,28,28,1439,5B,M,76,0.03155352317282955,52.729191264290655,1486,5B,M,65,0.024882499569988413,100.05464731468341
11,29,75,75,1441,5B,M,32,0.005430421949461375,11.179060601304842,1486,5B,M,65,0.024882499569988413,100.05464731468341
12,29,10,10,1443,5B,F,96,0.04913317503857255,200.48925709830635,1486,5B,M,65,0.024882499569988413,100.05464731468341
14,29,21,21,1452,5A,M,77,0.05511405069046251,134.66675480493703,1486,5B,M,65,0.024882499569988413,100.05464731468341
16,29,4,4,1457,5A,F,111,0.08579374349009913,228.77999073509542,1486,5B,M,65,0.024882499569988413,100.05464731468341
17,29,28,28,1458,5A,M,98,0.07271372694951257,296.1147694373235,1486,5B,M,65,0.024882499569988413,100.05464731468341
18,29,5,5,1459,5A,M,63,0.02144985876817605,196.85542640488183,1486,5B,M,65,0.024882499569988413,100.05464731468341
20,29,9,9,1465,5B,F,61,0.03739761545844901,355.55180636212145,1486,5B,M,65,0.024882499569988413,100.05464731468341
21,29,10,10,1468,5A,M,84,0.045921799158919335,304.61054774228086,1486,5B,M,65,0.024882499569988413,100.05464731468341
22,29,19,19,1471,5B,M,53,0.01764430645432262,34.556027343847134,1486,5B,M,65,0.024882499569988413,100.05464731468341
23,29,9,9,1475,5B,F,46,0.01833450986157257,57.119124744746536,1486,5B,M,65,0.024882499569988413,100.05464731468341
24,29,11,11,1477,5A,M,98,0.04200824872595394,401.5998716488731,1486,5B,M,65,0.024882499569988413,100.05464731468341
26,29,22,22,1480,5B,F,95,0.04261120816502878,300.2829992701474,1486,5B,M,65,0.024882499569988413,100.05464731468341
27,29,41,41,1482,5B,M,81,0.03568285842301855,86.5163450001961,1486,5B,M,65,0.024882499569988413,100.05464731468341
1,30,7,7,1426,5B,M,83,0.043271465401921116,55.57971399423536,1489,5B,F,76,0.03959981146368574,168.2348504027878
2,30,2,2,1427,5B,F,47,0.022644310980042968,60.74398589440715,1489,5B,F,76,0.03959981146368574,168.2348504027878
3,30,11,11,1428,5B,M,82,0.030724865519447416,61.880057653283544,1489,5B,F,76,0.03959981146368574,168.2348504027878
4,30,375,375,1429,5B,F,64,0.038620083106409686,81.36160617371344,1489,5B,F,76,0.03959981146368574,168.2348504027878
5,30,2,2,1430,5B,M,37,0.0043821795464104914,21.087889708506683,1489,5B,F,76,0.03959981146368574,168.2348504027878
6,30,40,40,1431,5B,F,71,0.031528241471431614,92.51742937600609,1489,5B,F,76,0.03959981146368574,168.2348504027878
7,30,14,14,1434,5B,F,94,0.061389972994175326,163.22329818962757,1489,5B,F,76,0.03959981146368574,168.2348504027878
8,30,4,4,1435,5B,M,39,0.008789552107106689,10.101380280237278,1489,5B,F,76,0.03959981146368574,168.2348504027878
9,30,49,49,1437,5B,F,95,0.1397362174672802,154.2793403471961,1489,5B,F,76,0.03959981146368574,168.2348504027878
10,30,7,7,1439,5B,M,76,0.03155352317282955,52.729191264290655,1489,5B,F,76,0.03959981146368574,168.2348504027878
11,30,2,2,1441,5B,M,32,0.005430421949461375,11.179060601304842,1489,5B,F,76,0.03959981146368574,168.2348504027878
12,30,26,26,1443,5B,F,96,0.04913317503857255,200.48925709830635,1489,5B,F,76,0.03959981146368574,168.2348504027878
13,30,50,50,1451,5A,F,53,0.02268853247504193,121.33308818512398,1489,5B,F,76,0.03959981146368574,168.2348504027878
14,30,1,1,1452,5A,M,77,0.05511405069046251,134.66675480493703,1489,5B,F,76,0.03959981146368574,168.2348504027878
15,30,16,16,1453,5A,F,57,0.027710716052961888,91.81992073270504,1489,5B,F,76,0.03959981146368574,168.2348504027878
16,30,15,15,1457,5A,F,111,0.08579374349009913,228.77999073509542,1489,5B,F,76,0.03959981146368574,168.2348504027878
17,30,2,2,1458,5A,M,98,0.07271372694951257,296.1147694373235,1489,5B,F,76,0.03959981146368574,168.2348504027878
18,30,1,1,1459,5A,M,63,0.02144985876817605,196.85542640488183,1489,5B,F,76,0.03959981146368574,168.2348504027878
19,30,2,2,1461,5A,F,48,0.026403076899686413,112.48967711350906,1489,5B,F,76,0.03959981146368574,168.2348504027878
20,30,10,10,1465,5B,F,61,0.03739761545844901,355.55180636212145,1489,5B,F,76,0.03959981146368574,168.2348504027878
22,30,4,4,1471,5B,M,53,0.01764430645432262,34.556027343847134,1489,5B,F,76,0.03959981146368574,168.2348504027878
23,30,30,30,1475,5B,F,46,0.01833450986157257,57.119124744746536,1489,5B,F,76,0.03959981146368574,168.2348504027878
26,30,51,51,1480,5B,F,95,0.04261120816502878,300.2829992701474,1489,5B,F,76,0.03959981146368574,168.2348504027878
27,30,8,8,1482,5B,M,81,0.03568285842301855,86.5163450001961,1489,5B,F,76,0.03959981146368574,168.2348504027878
29,30,9,9,1486,5B,M,65,0.024882499569988413,100.05464731468341,1489,5B,F,76,0.03959981146368574,168.2348504027878
1,31,3,3,1426,5B,M,83,0.043271465401921116,55.57971399423536,1493,5A,F,83,0.04982195933100268,195.36562515234107
3,31,2,2,1428,5B,M,82,0.030724865519447416,61.880057653283544,1493,5A,F,83,0.04982195933100268,195.36562515234107
6,31,5,5,1431,5B,F,71,0.031528241471431614,92.51742937600609,1493,5A,F,83,0.04982195933100268,195.36562515234107
7,31,2,2,1434,5B,F,94,0.061389972994175326,163.22329818962757,1493,5A,F,83,0.04982195933100268,195.36562515234107
9,31,9,9,1437,5B,F,95,0.1397362174672802,154.2793403471961,1493,5A,F,83,0.04982195933100268,195.36562515234107
10,31,8,8,1439,5B,M,76,0.03155352317282955,52.729191264290655,1493,5A,F,83,0.04982195933100268,195.36562515234107
12,31,118,118,1443,5B,F,96,0.04913317503857255,200.48925709830635,1493,5A,F,83,0.04982195933100268,195.36562515234107
13,31,39,39,1451,5A,F,53,0.02268853247504193,121.33308818512398,1493,5A,F,83,0.04982195933100268,195.36562515234107
14,31,14,14,1452,5A,M,77,0.05511405069046251,134.66675480493703,1493,5A,F,83,0.04982195933100268,195.36562515234107
15,31,18,18,1453,5A,F,57,0.027710716052961888,91.81992073270504,1493,5A,F,83,0.04982195933100268,195.36562515234107
16,31,36,36,1457,5A,F,111,0.08579374349009913,228.77999073509542,1493,5A,F,83,0.04982195933100268,195.36562515234107
17,31,91,91,1458,5A,M,98,0.07271372694951257,296.1147694373235,1493,5A,F,83,0.04982195933100268,195.36562515234107
18,31,12,12,1459,5A,M,63,0.02144985876817605,196.85542640488183,1493,5A,F,83,0.04982195933100268,195.36562515234107
19,31,21,21,1461,5A,F,48,0.026403076899686413,112.48967711350906,1493,5A,F,83,0.04982195933100268,195.36562515234107
20,31,1,1,1465,5B,F,61,0.03739761545844901,355.55180636212145,1493,5A,F,83,0.04982195933100268,195.36562515234107
21,31,26,26,1468,5A,M,84,0.045921799158919335,304.61054774228086,1493,5A,F,83,0.04982195933100268,195.36562515234107
22,31,1,1,1471,5B,M,53,0.01764430645432262,34.556027343847134,1493,5A,F,83,0.04982195933100268,195.36562515234107
24,31,20,20,1477,5A,M,98,0.04200824872595394,401.5998716488731,1493,5A,F,83,0.04982195933100268,195.36562515234107
25,31,2,2,1479,5A,M,44,0.012325911854377586,55.72531267644787,1493,5A,F,83,0.04982195933100268,195.36562515234107
26,31,10,10,1480,5B,F,95,0.04261120816502878,300.2829992701474,1493,5A,F,83,0.04982195933100268,195.36562515234107
27,31,6,6,1482,5B,M,81,0.03568285842301855,86.5163450001961,1493,5A,F,83,0.04982195933100268,195.36562515234107
28,31,11,11,1483,5A,F,49,0.010022969858682427,54.07421059082416,1493,5A,F,83,0.04982195933100268,195.36562515234107
29,31,1,1,1486,5B,M,65,0.024882499569988413,100.05464731468341,1493,5A,F,83,0.04982195933100268,195.36562515234107
30,31,3,3,1489,5B,F,76,0.03959981146368574,168.2348504027878,1493,5A,F,83,0.04982195933100268,195.36562515234107
3,32,11,11,1428,5B,M,82,0.030724865519447416,61.880057653283544,1495,5A,M,59,0.017887699342328475,104.43049427932645
4,32,1,1,1429,5B,F,64,0.038620083106409686,81.36160617371344,1495,5A,M,59,0.017887699342328475,104.43049427932645
12,32,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1495,5A,M,59,0.017887699342328475,104.43049427932645
13,32,26,26,1451,5A,F,53,0.02268853247504193,121.33308818512398,1495,5A,M,59,0.017887699342328475,104.43049427932645
14,32,24,24,1452,5A,M,77,0.05511405069046251,134.66675480493703,1495,5A,M,59,0.017887699342328475,104.43049427932645
15,32,10,10,1453,5A,F,57,0.027710716052961888,91.81992073270504,1495,5A,M,59,0.017887699342328475,104.43049427932645
16,32,8,8,1457,5A,F,111,0.08579374349009913,228.77999073509542,1495,5A,M,59,0.017887699342328475,104.43049427932645
17,32,50,50,1458,5A,M,98,0.07271372694951257,296.1147694373235,1495,5A,M,59,0.017887699342328475,104.43049427932645
18,32,14,14,1459,5A,M,63,0.02144985876817605,196.85542640488183,1495,5A,M,59,0.017887699342328475,104.43049427932645
19,32,41,41,1461,5A,F,48,0.026403076899686413,112.48967711350906,1495,5A,M,59,0.017887699342328475,104.43049427932645
21,32,19,19,1468,5A,M,84,0.045921799158919335,304.61054774228086,1495,5A,M,59,0.017887699342328475,104.43049427932645
24,32,14,14,1477,5A,M,98,0.04200824872595394,401.5998716488731,1495,5A,M,59,0.017887699342328475,104.43049427932645
25,32,71,71,1479,5A,M,44,0.012325911854377586,55.72531267644787,1495,5A,M,59,0.017887699342328475,104.43049427932645
